// select treasure_Type, weenie_Class_Id, palette_Id, shade, stack_Size, probability from treasure_wielded order by treasure_Type;
429,2595,11,0.5,0,0.00641
429,2594,7,0.5,0,0.00641
429,2594,6,0.67,0,0.00641
429,2594,4,0.6,0,0.00641
429,2594,10,0.5,0,0.00641
429,2594,3,0.67,0,0.00641
429,2594,9,0.5,0,0.00641
429,2594,9,0,0,0.00641
429,2594,13,0.5,0,0.00641
429,2594,5,0.5,0,0.00641
429,2594,18,0.5,0,0.00641
429,2594,2,0.8,0,0.00641
429,2594,9,0.8,0,0.00641
429,2594,11,0.5,0,0.00641
429,2593,7,0.5,0,0.00641
429,2593,6,0.67,0,0.00641
429,2593,4,0.6,0,0.00641
429,2593,10,0.5,0,0.00641
429,2593,3,0.67,0,0.00641
429,2593,9,0.5,0,0.00641
429,2593,9,0,0,0.00641
429,2593,13,0.5,0,0.00641
429,2593,5,0.5,0,0.00641
429,2593,18,0.5,0,0.00641
429,2593,2,0.8,0,0.00641
429,2593,9,0.8,0,0.00641
429,2593,11,0.5,0,0.00641
429,2592,7,0.5,0,0.00641
429,2592,6,0.67,0,0.00641
429,2592,4,0.6,0,0.00641
429,2592,10,0.5,0,0.00641
429,2592,3,0.67,0,0.00641
429,2592,9,0.5,0,0.00641
429,2592,9,0,0,0.00641
429,2592,13,0.5,0,0.00641
429,2592,5,0.5,0,0.00641
429,2592,18,0.5,0,0.00641
429,2592,2,0.8,0,0.00641
429,2592,9,0.8,0,0.00641
429,2592,11,0.5,0,0.00641
429,2600,7,0.5,0,0.00854
429,2600,6,0.67,0,0.00854
429,2600,4,0.6,0,0.00854
429,2600,10,0.5,0,0.00854
429,2600,3,0.67,0,0.00854
429,2600,9,0.5,0,0.00854
429,2600,9,0,0,0.00854
429,2600,13,0.5,0,0.00854
429,2600,5,0.5,0,0.00854
429,2600,18,0.5,0,0.00854
429,2600,2,0.8,0,0.00854
429,2600,9,0.8,0,0.00854
429,2600,11,0.5,0,0.00854
429,127,7,0.5,0,0.00854
429,127,6,0.67,0,0.00854
429,127,4,0.6,0,0.00854
429,127,10,0.5,0,0.00854
429,127,3,0.67,0,0.00854
429,127,9,0.5,0,0.00854
429,127,9,0,0,0.00854
429,127,13,0.5,0,0.00854
429,127,5,0.5,0,0.00854
429,127,18,0.5,0,0.00854
429,127,2,0.8,0,0.00854
429,127,9,0.8,0,0.00854
429,127,11,0.5,0,0.00854
429,2597,7,0.5,0,0.00854
429,2597,6,0.67,0,0.00854
429,2597,4,0.6,0,0.00854
429,2597,10,0.5,0,0.00854
429,2597,3,0.67,0,0.00854
429,2597,9,0.5,0,0.00854
429,2597,9,0,0,0.00854
429,2597,13,0.5,0,0.00854
429,2597,5,0.5,0,0.00854
429,2597,18,0.5,0,0.00854
429,2597,2,0.8,0,0.00854
429,2597,9,0.8,0,0.00854
429,2597,11,0.5,0,0.00854
429,2598,7,0.5,0,0.00854
429,2598,6,0.67,0,0.00854
429,2598,4,0.6,0,0.00854
429,2598,10,0.5,0,0.00854
429,2598,3,0.67,0,0.00854
429,2598,9,0.5,0,0.00854
429,2598,9,0,0,0.00854
429,2598,13,0.5,0,0.00854
429,2598,5,0.5,0,0.00854
429,2598,18,0.5,0,0.00854
429,2598,2,0.8,0,0.00854
429,2598,9,0.8,0,0.00854
429,2598,11,0.5,0,0.00854
429,2601,7,0.5,0,0.00854
429,2601,6,0.67,0,0.00854
429,2601,4,0.6,0,0.00854
429,2601,10,0.5,0,0.00854
429,2601,3,0.67,0,0.00854
429,2601,9,0.5,0,0.00854
429,2601,9,0,0,0.00854
429,2601,13,0.5,0,0.00854
429,2601,5,0.5,0,0.00854
429,2601,18,0.5,0,0.00854
429,2601,2,0.8,0,0.00854
429,2601,9,0.8,0,0.00854
429,2601,11,0.5,0,0.00854
429,117,7,0.5,0,0.00854
429,117,6,0.67,0,0.00854
429,117,4,0.6,0,0.00854
429,117,10,0.5,0,0.00854
429,117,3,0.67,0,0.00854
429,117,9,0.5,0,0.00854
429,117,9,0,0,0.00854
429,117,13,0.5,0,0.00854
429,117,5,0.5,0,0.00854
429,117,18,0.5,0,0.00854
429,117,2,0.8,0,0.00854
429,117,9,0.8,0,0.00854
429,117,11,0.5,0,0.00854
429,2603,7,0.5,0,0.00854
429,2603,6,0.67,0,0.00854
429,2603,4,0.6,0,0.00854
429,2603,10,0.5,0,0.00854
429,2603,3,0.67,0,0.00854
429,2603,9,0.5,0,0.00854
429,2603,9,0,0,0.00854
429,2603,13,0.5,0,0.00854
429,2603,5,0.5,0,0.00854
429,2603,18,0.5,0,0.00854
429,2603,2,0.8,0,0.00854
429,2603,9,0.8,0,0.00854
429,2603,11,0.5,0,0.00854
429,2602,7,0.5,0,0.00854
429,2602,6,0.67,0,0.00854
429,2602,4,0.6,0,0.00854
429,2602,10,0.5,0,0.00854
429,2602,3,0.67,0,0.00854
429,2602,9,0.5,0,0.00854
429,2602,9,0,0,0.00854
429,2602,13,0.5,0,0.00854
429,2602,5,0.5,0,0.00854
429,2602,18,0.5,0,0.00854
429,2602,2,0.8,0,0.00854
429,2602,9,0.8,0,0.00854
429,2602,11,0.5,0,0.00854
429,2604,7,0.5,0,0.00854
429,2604,6,0.67,0,0.00854
429,2604,4,0.6,0,0.00854
429,2604,10,0.5,0,0.00854
429,2604,3,0.67,0,0.00854
429,2604,9,0.5,0,0.00854
429,2604,9,0,0,0.00854
429,2604,13,0.5,0,0.00854
429,2604,5,0.5,0,0.00854
429,2604,18,0.5,0,0.00854
429,2604,2,0.8,0,0.00854
429,2604,9,0.8,0,0.00854
429,2604,11,0.5,0,0.00854
429,6044,14,0,0,0.33
429,6044,8,0,0,0.34
429,6044,2,0,0,0.33
429,6043,14,0,0,0.33
429,6043,8,0,0,0.34
429,6043,2,0,0,0.33
429,6048,14,0,0,0.33
429,6048,8,0,0,0.34
429,6048,2,0,0,0.33
429,6045,14,0,0,0.33
429,6045,8,0,0,0.34
429,6045,2,0,0,0.33
429,107,14,0,0,0.33
429,107,8,0,0,0.34
429,107,2,0,0,0.33
429,21156,14,0,0,0.33
429,21156,8,0,0,0.34
429,21156,2,0,0,0.33
429,21153,14,0,0,0.33
429,21153,8,0,0,0.34
429,21153,2,0,0,0.33
429,23665,0,0,0,0.05
429,5316,0,0,50,1
429,23665,0,0,0,0.05
429,5314,0,0,50,1
429,23665,0,0,0,0.05
429,5318,0,0,50,1
429,23665,0,0,0,0.05
429,5315,0,0,50,1
429,23710,0,0,0,0.25
429,23707,0,0,0,0.25
429,23700,0,0,0,0.25
429,4912,0,0,0,0.05
429,12155,0,0,0,1
430,2596,7,0.5,0,0.00641
430,2596,6,0.67,0,0.00641
430,2596,4,0.6,0,0.00641
430,2596,10,0.5,0,0.00641
430,2596,3,0.67,0,0.00641
430,2596,9,0.5,0,0.00641
430,2596,9,0,0,0.00641
430,2596,13,0.5,0,0.00641
430,2596,5,0.5,0,0.00641
430,2596,18,0.5,0,0.00641
430,2596,2,0.8,0,0.00641
430,2596,9,0.8,0,0.00641
430,2596,11,0.5,0,0.00641
430,124,7,0.5,0,0.00641
430,124,6,0.67,0,0.00641
430,124,4,0.6,0,0.00641
430,124,10,0.5,0,0.00641
430,124,3,0.67,0,0.00641
430,124,9,0.5,0,0.00641
430,124,9,0,0,0.00641
430,124,13,0.5,0,0.00641
430,124,5,0.5,0,0.00641
430,124,18,0.5,0,0.00641
430,124,2,0.8,0,0.00641
430,124,9,0.8,0,0.00641
430,124,11,0.5,0,0.00641
430,130,7,0.5,0,0.00641
430,130,6,0.67,0,0.00641
430,130,4,0.6,0,0.00641
430,130,10,0.5,0,0.00641
430,130,3,0.67,0,0.00641
430,130,9,0.5,0,0.00641
430,130,9,0,0,0.00641
430,130,13,0.5,0,0.00641
430,130,5,0.5,0,0.00641
430,130,18,0.5,0,0.00641
430,130,2,0.8,0,0.00641
430,130,9,0.8,0,0.00641
430,130,11,0.5,0,0.00641
430,2590,7,0.5,0,0.00641
430,2590,6,0.67,0,0.00641
430,2590,4,0.6,0,0.00641
430,2590,10,0.5,0,0.00641
430,2590,3,0.67,0,0.00641
430,2590,9,0.5,0,0.00641
430,2590,9,0,0,0.00641
430,2590,13,0.5,0,0.00641
430,2590,5,0.5,0,0.00641
430,2590,18,0.5,0,0.00641
430,2590,2,0.8,0,0.00641
430,2590,9,0.8,0,0.00641
430,2590,11,0.5,0,0.00641
430,2588,7,0.5,0,0.00641
430,2588,6,0.67,0,0.00641
430,2588,4,0.6,0,0.00641
430,2588,10,0.5,0,0.00641
430,2588,3,0.67,0,0.00641
430,2588,9,0.5,0,0.00641
430,2588,9,0,0,0.00641
430,2588,13,0.5,0,0.00641
430,2588,5,0.5,0,0.00641
430,2588,18,0.5,0,0.00641
430,2588,2,0.8,0,0.00641
430,2588,9,0.8,0,0.00641
430,2588,11,0.5,0,0.00641
430,2587,7,0.5,0,0.00641
430,2587,6,0.67,0,0.00641
430,2587,4,0.6,0,0.00641
430,2587,10,0.5,0,0.00641
430,2587,3,0.67,0,0.00641
430,2587,9,0.5,0,0.00641
430,2587,9,0,0,0.00641
430,2587,13,0.5,0,0.00641
430,2587,5,0.5,0,0.00641
430,2587,18,0.5,0,0.00641
430,2587,2,0.8,0,0.00641
430,2587,9,0.8,0,0.00641
430,2587,11,0.5,0,0.00641
430,2591,7,0.5,0,0.00641
430,2591,6,0.67,0,0.00641
430,2591,4,0.6,0,0.00641
430,2591,10,0.5,0,0.00641
430,2591,3,0.67,0,0.00641
430,2591,9,0.5,0,0.00641
430,2591,9,0,0,0.00641
430,2591,13,0.5,0,0.00641
430,2591,5,0.5,0,0.00641
430,2591,18,0.5,0,0.00641
430,2591,2,0.8,0,0.00641
430,2591,9,0.8,0,0.00641
430,2591,11,0.5,0,0.00641
430,134,7,0.5,0,0.00641
430,134,6,0.67,0,0.00641
430,134,4,0.6,0,0.00641
430,134,10,0.5,0,0.00641
430,134,3,0.67,0,0.00641
430,134,9,0.5,0,0.00641
430,134,9,0,0,0.00641
430,134,13,0.5,0,0.00641
430,134,5,0.5,0,0.00641
430,134,18,0.5,0,0.00641
430,134,2,0.8,0,0.00641
430,134,9,0.8,0,0.00641
430,134,11,0.5,0,0.00641
430,2595,7,0.5,0,0.00641
430,2595,6,0.67,0,0.00641
430,2595,4,0.6,0,0.00641
430,2595,10,0.5,0,0.00641
430,2595,3,0.67,0,0.00641
430,2595,9,0.5,0,0.00641
430,2595,9,0,0,0.00641
430,2595,13,0.5,0,0.00641
430,2595,5,0.5,0,0.00641
430,2595,18,0.5,0,0.00641
430,2595,2,0.8,0,0.00641
430,2595,9,0.8,0,0.00641
430,2595,11,0.5,0,0.00641
430,2594,7,0.5,0,0.00641
430,2594,6,0.67,0,0.00641
430,2594,4,0.6,0,0.00641
430,2594,10,0.5,0,0.00641
430,2594,3,0.67,0,0.00641
430,2594,9,0.5,0,0.00641
430,2594,9,0,0,0.00641
430,2594,13,0.5,0,0.00641
430,2594,5,0.5,0,0.00641
430,2594,18,0.5,0,0.00641
430,2594,2,0.8,0,0.00641
430,2594,9,0.8,0,0.00641
430,2594,11,0.5,0,0.00641
430,2593,7,0.5,0,0.00641
430,2593,6,0.67,0,0.00641
430,2593,4,0.6,0,0.00641
430,2593,10,0.5,0,0.00641
430,2593,3,0.67,0,0.00641
430,2593,9,0.5,0,0.00641
430,2593,9,0,0,0.00641
430,2593,13,0.5,0,0.00641
430,2593,5,0.5,0,0.00641
430,2593,18,0.5,0,0.00641
430,2593,2,0.8,0,0.00641
430,2593,9,0.8,0,0.00641
430,2593,11,0.5,0,0.00641
430,2592,7,0.5,0,0.00641
430,2592,6,0.67,0,0.00641
430,2592,4,0.6,0,0.00641
430,2592,10,0.5,0,0.00641
430,2592,3,0.67,0,0.00641
430,2592,9,0.5,0,0.00641
430,2592,9,0,0,0.00641
430,2592,13,0.5,0,0.00641
430,2592,5,0.5,0,0.00641
430,2592,18,0.5,0,0.00641
430,2592,2,0.8,0,0.00641
430,2592,9,0.8,0,0.00641
430,2592,11,0.5,0,0.00641
430,2600,7,0.5,0,0.00854
430,2600,6,0.67,0,0.00854
430,2600,4,0.6,0,0.00854
430,2600,10,0.5,0,0.00854
430,2600,3,0.67,0,0.00854
430,2600,9,0.5,0,0.00854
430,2600,9,0,0,0.00854
430,2600,13,0.5,0,0.00854
430,2600,5,0.5,0,0.00854
430,2600,18,0.5,0,0.00854
430,2600,2,0.8,0,0.00854
430,2600,9,0.8,0,0.00854
430,2600,11,0.5,0,0.00854
430,127,7,0.5,0,0.00854
430,127,6,0.67,0,0.00854
430,127,4,0.6,0,0.00854
430,127,10,0.5,0,0.00854
430,127,3,0.67,0,0.00854
430,127,9,0.5,0,0.00854
430,127,9,0,0,0.00854
430,127,13,0.5,0,0.00854
430,127,5,0.5,0,0.00854
430,127,18,0.5,0,0.00854
430,127,2,0.8,0,0.00854
430,127,9,0.8,0,0.00854
430,127,11,0.5,0,0.00854
430,2597,7,0.5,0,0.00854
430,2597,6,0.67,0,0.00854
430,2597,4,0.6,0,0.00854
430,2597,10,0.5,0,0.00854
430,2597,3,0.67,0,0.00854
430,2597,9,0.5,0,0.00854
430,2597,9,0,0,0.00854
430,2597,13,0.5,0,0.00854
430,2597,5,0.5,0,0.00854
430,2597,18,0.5,0,0.00854
430,2597,2,0.8,0,0.00854
430,2597,9,0.8,0,0.00854
430,2597,11,0.5,0,0.00854
430,2598,7,0.5,0,0.00854
430,2598,6,0.67,0,0.00854
430,2598,4,0.6,0,0.00854
430,2598,10,0.5,0,0.00854
430,2598,3,0.67,0,0.00854
430,2598,9,0.5,0,0.00854
430,2598,9,0,0,0.00854
430,2598,13,0.5,0,0.00854
430,2598,5,0.5,0,0.00854
430,2598,18,0.5,0,0.00854
430,2598,2,0.8,0,0.00854
430,2598,9,0.8,0,0.00854
430,2598,11,0.5,0,0.00854
430,2601,7,0.5,0,0.00854
430,2601,6,0.67,0,0.00854
430,2601,4,0.6,0,0.00854
430,2601,10,0.5,0,0.00854
430,2601,3,0.67,0,0.00854
430,2601,9,0.5,0,0.00854
430,2601,9,0,0,0.00854
430,2601,13,0.5,0,0.00854
430,2601,5,0.5,0,0.00854
430,2601,18,0.5,0,0.00854
430,2601,2,0.8,0,0.00854
430,2601,9,0.8,0,0.00854
430,2601,11,0.5,0,0.00854
430,117,7,0.5,0,0.00854
430,117,6,0.67,0,0.00854
430,117,4,0.6,0,0.00854
430,117,10,0.5,0,0.00854
430,117,3,0.67,0,0.00854
430,117,9,0.5,0,0.00854
430,117,9,0,0,0.00854
430,117,13,0.5,0,0.00854
430,117,5,0.5,0,0.00854
430,117,18,0.5,0,0.00854
430,117,2,0.8,0,0.00854
430,117,9,0.8,0,0.00854
430,117,11,0.5,0,0.00854
430,2603,7,0.5,0,0.00854
430,2603,6,0.67,0,0.00854
430,2603,4,0.6,0,0.00854
430,2603,10,0.5,0,0.00854
430,2603,3,0.67,0,0.00854
430,2603,9,0.5,0,0.00854
430,2603,9,0,0,0.00854
430,2603,13,0.5,0,0.00854
430,2603,5,0.5,0,0.00854
430,2603,18,0.5,0,0.00854
430,2603,2,0.8,0,0.00854
430,2603,9,0.8,0,0.00854
430,2603,11,0.5,0,0.00854
430,2602,7,0.5,0,0.00854
430,2602,6,0.67,0,0.00854
430,2602,4,0.6,0,0.00854
430,2602,10,0.5,0,0.00854
430,2602,3,0.67,0,0.00854
430,2602,9,0.5,0,0.00854
430,2602,9,0,0,0.00854
430,2602,13,0.5,0,0.00854
430,2602,5,0.5,0,0.00854
430,2602,18,0.5,0,0.00854
430,2602,2,0.8,0,0.00854
430,2602,9,0.8,0,0.00854
430,2602,11,0.5,0,0.00854
430,2604,7,0.5,0,0.00854
430,2604,6,0.67,0,0.00854
430,2604,4,0.6,0,0.00854
430,2604,10,0.5,0,0.00854
430,2604,3,0.67,0,0.00854
430,2604,9,0.5,0,0.00854
430,2604,9,0,0,0.00854
430,2604,13,0.5,0,0.00854
430,2604,5,0.5,0,0.00854
430,2604,18,0.5,0,0.00854
430,2604,2,0.8,0,0.00854
430,2604,9,0.8,0,0.00854
430,2604,11,0.5,0,0.00854
430,23781,0,0,0,1
430,23792,0,0,0,1
430,23591,0,0,0,1
430,57,9,0,0,1
430,107,39,0,0,1
430,23669,0,0,0,0.5
430,23700,0,0,0,0.5
431,2596,7,0.5,0,0.00641
431,2596,6,0.67,0,0.00641
431,2596,4,0.6,0,0.00641
431,2596,10,0.5,0,0.00641
431,2596,3,0.67,0,0.00641
431,2596,9,0.5,0,0.00641
431,2596,9,0,0,0.00641
431,2596,13,0.5,0,0.00641
431,2596,5,0.5,0,0.00641
431,2596,18,0.5,0,0.00641
431,2596,2,0.8,0,0.00641
431,2596,9,0.8,0,0.00641
431,2596,11,0.5,0,0.00641
431,124,7,0.5,0,0.00641
431,124,6,0.67,0,0.00641
431,124,4,0.6,0,0.00641
431,124,10,0.5,0,0.00641
431,124,3,0.67,0,0.00641
431,124,9,0.5,0,0.00641
431,124,9,0,0,0.00641
431,124,13,0.5,0,0.00641
431,124,5,0.5,0,0.00641
431,124,18,0.5,0,0.00641
431,124,2,0.8,0,0.00641
431,124,9,0.8,0,0.00641
431,124,11,0.5,0,0.00641
431,130,7,0.5,0,0.00641
431,130,6,0.67,0,0.00641
431,130,4,0.6,0,0.00641
431,130,10,0.5,0,0.00641
431,130,3,0.67,0,0.00641
431,130,9,0.5,0,0.00641
431,130,9,0,0,0.00641
431,130,13,0.5,0,0.00641
431,130,5,0.5,0,0.00641
431,130,18,0.5,0,0.00641
431,130,2,0.8,0,0.00641
431,130,9,0.8,0,0.00641
431,130,11,0.5,0,0.00641
431,2590,7,0.5,0,0.00641
431,2590,6,0.67,0,0.00641
431,2590,4,0.6,0,0.00641
431,2590,10,0.5,0,0.00641
431,2590,3,0.67,0,0.00641
431,2590,9,0.5,0,0.00641
431,2590,9,0,0,0.00641
431,2590,13,0.5,0,0.00641
431,2590,5,0.5,0,0.00641
431,2590,18,0.5,0,0.00641
431,2590,2,0.8,0,0.00641
431,2590,9,0.8,0,0.00641
431,2590,11,0.5,0,0.00641
431,2588,7,0.5,0,0.00641
431,2588,6,0.67,0,0.00641
431,2588,4,0.6,0,0.00641
431,2588,10,0.5,0,0.00641
431,2588,3,0.67,0,0.00641
431,2588,9,0.5,0,0.00641
431,2588,9,0,0,0.00641
431,2588,13,0.5,0,0.00641
431,2588,5,0.5,0,0.00641
431,2588,18,0.5,0,0.00641
431,2588,2,0.8,0,0.00641
431,2588,9,0.8,0,0.00641
431,2588,11,0.5,0,0.00641
431,2587,7,0.5,0,0.00641
431,2587,6,0.67,0,0.00641
431,2587,4,0.6,0,0.00641
431,2587,10,0.5,0,0.00641
431,2587,3,0.67,0,0.00641
431,2587,9,0.5,0,0.00641
431,2587,9,0,0,0.00641
431,2587,13,0.5,0,0.00641
431,2587,5,0.5,0,0.00641
431,2587,18,0.5,0,0.00641
431,2587,2,0.8,0,0.00641
431,2587,9,0.8,0,0.00641
431,2587,11,0.5,0,0.00641
431,2591,7,0.5,0,0.00641
431,2591,6,0.67,0,0.00641
431,2591,4,0.6,0,0.00641
431,2591,10,0.5,0,0.00641
431,2591,3,0.67,0,0.00641
431,2591,9,0.5,0,0.00641
431,2591,9,0,0,0.00641
431,2591,13,0.5,0,0.00641
431,2591,5,0.5,0,0.00641
431,2591,18,0.5,0,0.00641
431,2591,2,0.8,0,0.00641
431,2591,9,0.8,0,0.00641
431,2591,11,0.5,0,0.00641
431,134,7,0.5,0,0.00641
431,134,6,0.67,0,0.00641
431,134,4,0.6,0,0.00641
431,134,10,0.5,0,0.00641
431,134,3,0.67,0,0.00641
431,134,9,0.5,0,0.00641
431,134,9,0,0,0.00641
431,134,13,0.5,0,0.00641
431,134,5,0.5,0,0.00641
431,134,18,0.5,0,0.00641
431,134,2,0.8,0,0.00641
431,134,9,0.8,0,0.00641
431,134,11,0.5,0,0.00641
431,2595,7,0.5,0,0.00641
431,2595,6,0.67,0,0.00641
431,2595,4,0.6,0,0.00641
431,2595,10,0.5,0,0.00641
431,2595,3,0.67,0,0.00641
431,2595,9,0.5,0,0.00641
431,2595,9,0,0,0.00641
431,2595,13,0.5,0,0.00641
431,2595,5,0.5,0,0.00641
431,2595,18,0.5,0,0.00641
431,2595,2,0.8,0,0.00641
431,2595,9,0.8,0,0.00641
431,2595,11,0.5,0,0.00641
431,2594,7,0.5,0,0.00641
431,2594,6,0.67,0,0.00641
431,2594,4,0.6,0,0.00641
431,2594,10,0.5,0,0.00641
431,2594,3,0.67,0,0.00641
431,2594,9,0.5,0,0.00641
431,2594,9,0,0,0.00641
431,2594,13,0.5,0,0.00641
431,2594,5,0.5,0,0.00641
431,2594,18,0.5,0,0.00641
431,2594,2,0.8,0,0.00641
431,2594,9,0.8,0,0.00641
431,2594,11,0.5,0,0.00641
431,2593,7,0.5,0,0.00641
431,2593,6,0.67,0,0.00641
431,2593,4,0.6,0,0.00641
431,2593,10,0.5,0,0.00641
431,2593,3,0.67,0,0.00641
431,2593,9,0.5,0,0.00641
431,2593,9,0,0,0.00641
431,2593,13,0.5,0,0.00641
431,2593,5,0.5,0,0.00641
431,2593,18,0.5,0,0.00641
431,2593,2,0.8,0,0.00641
431,2593,9,0.8,0,0.00641
431,2593,11,0.5,0,0.00641
431,2592,7,0.5,0,0.00641
431,2592,6,0.67,0,0.00641
431,2592,4,0.6,0,0.00641
431,2592,10,0.5,0,0.00641
431,2592,3,0.67,0,0.00641
431,2592,9,0.5,0,0.00641
431,2592,9,0,0,0.00641
431,2592,13,0.5,0,0.00641
431,2592,5,0.5,0,0.00641
431,2592,18,0.5,0,0.00641
431,2592,2,0.8,0,0.00641
431,2592,9,0.8,0,0.00641
431,2592,11,0.5,0,0.00641
431,2600,7,0.5,0,0.00854
431,2600,6,0.67,0,0.00854
431,2600,4,0.6,0,0.00854
431,2600,10,0.5,0,0.00854
431,2600,3,0.67,0,0.00854
431,2600,9,0.5,0,0.00854
431,2600,9,0,0,0.00854
431,2600,13,0.5,0,0.00854
431,2600,5,0.5,0,0.00854
431,2600,18,0.5,0,0.00854
431,2600,2,0.8,0,0.00854
431,2600,9,0.8,0,0.00854
431,2600,11,0.5,0,0.00854
431,127,7,0.5,0,0.00854
431,127,6,0.67,0,0.00854
431,127,4,0.6,0,0.00854
431,127,10,0.5,0,0.00854
431,127,3,0.67,0,0.00854
431,127,9,0.5,0,0.00854
431,127,9,0,0,0.00854
431,127,13,0.5,0,0.00854
431,127,5,0.5,0,0.00854
431,127,18,0.5,0,0.00854
431,127,2,0.8,0,0.00854
431,127,9,0.8,0,0.00854
431,127,11,0.5,0,0.00854
431,2597,7,0.5,0,0.00854
431,2597,6,0.67,0,0.00854
431,2597,4,0.6,0,0.00854
431,2597,10,0.5,0,0.00854
431,2597,3,0.67,0,0.00854
431,2597,9,0.5,0,0.00854
431,2597,9,0,0,0.00854
431,2597,13,0.5,0,0.00854
431,2597,5,0.5,0,0.00854
431,2597,18,0.5,0,0.00854
431,2597,2,0.8,0,0.00854
431,2597,9,0.8,0,0.00854
431,2597,11,0.5,0,0.00854
431,2598,7,0.5,0,0.00854
431,2598,6,0.67,0,0.00854
431,2598,4,0.6,0,0.00854
431,2598,10,0.5,0,0.00854
431,2598,3,0.67,0,0.00854
431,2598,9,0.5,0,0.00854
431,2598,9,0,0,0.00854
431,2598,13,0.5,0,0.00854
431,2598,5,0.5,0,0.00854
431,2598,18,0.5,0,0.00854
431,2598,2,0.8,0,0.00854
431,2598,9,0.8,0,0.00854
431,2598,11,0.5,0,0.00854
431,2601,7,0.5,0,0.00854
431,2601,6,0.67,0,0.00854
431,2601,4,0.6,0,0.00854
431,2601,10,0.5,0,0.00854
431,2601,3,0.67,0,0.00854
431,2601,9,0.5,0,0.00854
431,2601,9,0,0,0.00854
431,2601,13,0.5,0,0.00854
431,2601,5,0.5,0,0.00854
431,2601,18,0.5,0,0.00854
431,2601,2,0.8,0,0.00854
431,2601,9,0.8,0,0.00854
431,2601,11,0.5,0,0.00854
431,117,7,0.5,0,0.00854
431,117,6,0.67,0,0.00854
431,117,4,0.6,0,0.00854
431,117,10,0.5,0,0.00854
431,117,3,0.67,0,0.00854
431,117,9,0.5,0,0.00854
431,117,9,0,0,0.00854
431,117,13,0.5,0,0.00854
431,117,5,0.5,0,0.00854
431,117,18,0.5,0,0.00854
431,117,2,0.8,0,0.00854
431,117,9,0.8,0,0.00854
431,117,11,0.5,0,0.00854
431,2603,7,0.5,0,0.00854
431,2603,6,0.67,0,0.00854
431,2603,4,0.6,0,0.00854
431,2603,10,0.5,0,0.00854
431,2603,3,0.67,0,0.00854
431,2603,9,0.5,0,0.00854
431,2603,9,0,0,0.00854
431,2603,13,0.5,0,0.00854
431,2603,5,0.5,0,0.00854
431,2603,18,0.5,0,0.00854
431,2603,2,0.8,0,0.00854
431,2603,9,0.8,0,0.00854
431,2603,11,0.5,0,0.00854
431,2602,7,0.5,0,0.00854
431,2602,6,0.67,0,0.00854
431,2602,4,0.6,0,0.00854
431,2602,10,0.5,0,0.00854
431,2602,3,0.67,0,0.00854
431,2602,9,0.5,0,0.00854
431,2602,9,0,0,0.00854
431,2602,13,0.5,0,0.00854
431,2602,5,0.5,0,0.00854
431,2602,18,0.5,0,0.00854
431,2602,2,0.8,0,0.00854
431,2602,9,0.8,0,0.00854
431,2602,11,0.5,0,0.00854
431,2604,7,0.5,0,0.00854
431,2604,6,0.67,0,0.00854
431,2604,4,0.6,0,0.00854
431,2604,10,0.5,0,0.00854
431,2604,3,0.67,0,0.00854
431,2604,9,0.5,0,0.00854
431,2604,9,0,0,0.00854
431,2604,13,0.5,0,0.00854
431,2604,5,0.5,0,0.00854
431,2604,18,0.5,0,0.00854
431,2604,2,0.8,0,0.00854
431,2604,9,0.8,0,0.00854
431,2604,11,0.5,0,0.00854
431,23930,0,0,0,1
431,23936,0,0,0,1
431,23949,0,0,0,1
431,23942,0,0,0,1
431,107,2,0,0,1
431,57,2,0,0,1
431,23669,0,0,0,0.5
431,23700,0,0,0,0.5
432,2596,7,0.5,0,0.00641
432,2596,6,0.67,0,0.00641
432,2596,4,0.6,0,0.00641
432,2596,10,0.5,0,0.00641
432,2596,3,0.67,0,0.00641
432,2596,9,0.5,0,0.00641
432,2596,9,0,0,0.00641
432,2596,13,0.5,0,0.00641
432,2596,5,0.5,0,0.00641
432,2596,18,0.5,0,0.00641
432,2596,2,0.8,0,0.00641
432,2596,9,0.8,0,0.00641
432,2596,11,0.5,0,0.00641
432,124,7,0.5,0,0.00641
432,124,6,0.67,0,0.00641
432,124,4,0.6,0,0.00641
432,124,10,0.5,0,0.00641
432,124,3,0.67,0,0.00641
432,124,9,0.5,0,0.00641
432,124,9,0,0,0.00641
432,124,13,0.5,0,0.00641
432,124,5,0.5,0,0.00641
432,124,18,0.5,0,0.00641
432,124,2,0.8,0,0.00641
432,124,9,0.8,0,0.00641
432,124,11,0.5,0,0.00641
432,130,7,0.5,0,0.00641
432,130,6,0.67,0,0.00641
432,130,4,0.6,0,0.00641
432,130,10,0.5,0,0.00641
432,130,3,0.67,0,0.00641
432,130,9,0.5,0,0.00641
432,130,9,0,0,0.00641
432,130,13,0.5,0,0.00641
432,130,5,0.5,0,0.00641
432,130,18,0.5,0,0.00641
432,130,2,0.8,0,0.00641
432,130,9,0.8,0,0.00641
432,130,11,0.5,0,0.00641
432,2590,7,0.5,0,0.00641
432,2590,6,0.67,0,0.00641
432,2590,4,0.6,0,0.00641
432,2590,10,0.5,0,0.00641
432,2590,3,0.67,0,0.00641
432,2590,9,0.5,0,0.00641
432,2590,9,0,0,0.00641
432,2590,13,0.5,0,0.00641
432,2590,5,0.5,0,0.00641
432,2590,18,0.5,0,0.00641
